CATEGORIA;CLASA;SEX;AGE;AGROUP;EDUC;OCUP;STAP;STAO;ACTP;INCOME
6;2;1;28;2;7;2261;1;1;6;29605.55
7;2;1;39;3;5;3313;1;1;2;16986.025
6;2;2;35;3;6;2221;1;1;6;18834.53
9;3;1;50;4;5;8182;1;1;6;12924.08
9;3;2;49;4;5;5321;1;1;6;11624.60875
9;3;1;24;1;7;5223;1;1;5;0
9;3;2;44;3;5;7532;1;1;2;10072.56
4;2;1;31;2;7;2422;1;4;3;0
9;3;1;42;3;5;8331;1;1;2;18134.88
9;3;2;42;3;5;7316;1;1;2;16215.12
8;2;1;46;4;5;5411;1;1;4;0
9;3;2;39;3;5;7531;1;1;2;12193.9066666667
8;2;1;38;3;5;7212;1;1;4;14730.5933333333
9;3;2;36;3;5;8156;1;1;2;11834.96
7;2;2;56;5;5;3511;1;1;5;17185.68
8;2;1;32;2;5;7522;1;1;2;8998.74
8;2;1;42;3;5;4321;1;1;5;17278.7825
9;3;2;42;3;5;7543;1;1;2;0
9;3;1;43;3;5;8172;1;1;2;16495.44
9;3;1;29;2;5;8114;1;1;3;0
9;3;1;41;3;6;5151;1;1;5;0
9;3;2;37;3;5;5151;1;1;5;13054.57
9;3;2;57;5;3;6112;4;2;1;0
9;3;1;56;5;4;7549;1;1;2;0
5;2;1;29;2;5;3339;1;1;7;0
5;2;1;28;2;5;3324;1;1;4;16326.162
8;2;1;26;2;5;4323;1;1;4;28442.28
6;2;1;33;2;7;2310;1;1;6;0
6;2;2;34;2;7;2310;1;1;6;23175.91
8;2;1;26;2;5;7213;1;1;2;0
6;2;2;39;3;7;2330;1;1;6;20411.9082352941
6;2;1;35;3;7;2330;1;1;6;21870.63375
6;2;1;35;3;7;2320;1;1;6;19198.8
8;2;2;45;4;5;4321;1;1;5;15995.2766666667
7;2;1;48;4;4;7511;1;1;2;0
4;2;1;56;5;7;2151;1;1;2;38332.4666666667
5;2;2;48;4;7;2611;1;1;6;34718.37
9;3;1;35;3;4;8331;1;4;2;13589.675
9;3;2;31;2;5;7314;1;1;2;0
11;3;1;45;4;5;5414;1;1;5;13911.42
9;3;2;55;5;4;5312;1;1;6;0
9;3;1;35;3;4;8331;1;1;2;13589.675
9;3;2;32;2;4;7531;1;1;2;11916.5066666667
9;3;2;49;4;4;5221;1;1;5;12946.2028571429
9;3;1;38;3;5;8331;1;1;3;18134.88
9;3;2;33;2;5;5321;1;1;6;17009.75
4;2;1;29;2;7;2144;1;1;5;24733.0407692308
4;2;2;29;2;7;2163;1;1;2;0
9;3;1;36;3;4;6114;3;2;1;0
9;3;2;37;3;7;5221;1;1;5;19045.45
8;2;1;39;3;7;5412;1;1;6;23280.6
6;2;1;36;3;7;2330;1;1;6;21870.63375
6;2;2;36;3;7;2631;1;1;6;24360.3742424242
9;3;1;38;3;5;8114;1;1;3;0
9;3;2;28;2;7;5230;1;1;6;0
11;3;2;41;3;5;9629;1;1;2;2554.48
11;3;2;39;3;5;9629;1;1;2;2554.48
9;3;1;35;3;5;8331;1;1;3;18134.88
8;2;1;56;5;4;7224;1;1;2;15373.494
11;3;1;28;2;5;9629;1;1;5;0
11;3;1;33;2;5;9629;1;4;5;0
7;2;1;43;3;5;3522;1;1;75;0
9;3;2;41;3;5;5223;1;1;5;11154.21
4;2;1;53;4;7;2151;1;1;2;30857.9
6;2;2;52;4;7;2330;1;1;6;21080.07125
7;2;1;43;3;5;3522;1;1;75;0
3;1;2;41;3;7;2120;1;1;6;41641.67
8;2;1;51;4;5;7126;1;1;2;18692.3775
4;2;1;28;2;7;2144;1;1;1;24733.0407692308
5;2;1;31;2;5;3324;1;1;5;16326.162
4;2;2;27;2;7;2153;1;1;75;55077.36
8;2;1;35;3;7;3251;3;2;6;0
9;3;2;30;2;7;5230;1;1;5;0
7;2;1;52;4;5;7413;1;1;2;20614.03
9;3;2;48;4;5;8160;1;1;2;0
4;2;1;62;5;7;2132;1;1;6;21526.8875
4;2;2;31;2;7;2145;1;1;2;28141.68
4;2;2;31;2;7;2145;1;1;2;28141.68
11;3;2;33;2;5;9629;1;1;1;0
4;2;1;52;4;7;2144;1;1;2;27584.8226666667
9;3;2;46;4;5;5221;1;1;5;12250.9589189189
5;2;2;36;3;7;3339;1;1;5;28609.2
6;2;1;51;4;7;2631;1;1;5;37636.64
9;3;2;50;4;7;5151;1;1;6;0
6;2;2;24;1;7;2634;1;1;6;0
6;2;1;27;2;7;2631;1;1;5;27238.6213636364
9;3;1;58;5;5;8189;1;1;2;0
6;2;1;29;2;5;2631;1;1;5;0
11;3;2;42;3;3;9629;1;4;5;9224.04
11;3;1;47;4;4;9629;1;4;1;15289.7866666667
11;3;1;23;1;3;9629;1;4;3;8989.88
11;3;1;21;1;3;9629;1;4;3;8989.88
6;2;1;37;3;7;2631;1;1;6;30030.6981818182
5;2;2;38;3;7;2611;1;1;6;32646.46
4;2;1;34;2;7;3352;1;1;6;0
4;2;2;32;2;7;2422;1;1;6;22574.23
4;2;1;32;2;7;2422;1;1;6;0
4;2;2;28;2;7;2412;1;1;5;28994.9988888889
6;2;1;55;5;7;2211;1;1;6;69882.36
3;1;2;44;3;7;2612;1;1;6;98899.385
11;3;1;36;3;4;9629;1;1;2;9445.68
11;3;2;33;2;3;9629;1;1;2;0
11;3;2;18;1;5;9629;1;1;2;0
8;2;2;38;3;4;5141;1;1;5;9434.85333333333
8;2;1;34;2;5;7126;1;1;2;16257.564
9;3;2;37;3;6;8219;1;1;2;0
8;2;1;47;4;7;7112;3;2;3;0
9;3;2;44;3;5;5221;1;1;5;12443.1861363636
9;3;1;75;7;3;6111;3;2;1;0
11;3;1;52;4;3;9629;1;1;2;0
11;3;1;23;1;4;9629;1;1;2;0
11;3;1;58;5;5;5222;3;2;2;0
9;3;1;26;2;5;8331;1;1;4;0
9;3;2;24;1;5;5221;1;1;5;10305.8809090909
11;3;1;34;2;5;5414;1;1;5;13462.0442857143
5;2;1;35;3;7;3339;1;1;5;0
4;2;2;27;2;7;2131;1;1;6;16516.3183333333
8;2;1;28;2;5;4419;1;1;5;0
9;3;2;27;2;7;5221;1;4;5;10076.4833333333
4;2;1;34;2;7;2422;1;1;6;0
5;2;2;37;3;7;2611;1;1;6;32646.46
1;1;1;24;1;7;1120;1;1;6;0
9;3;1;24;1;4;8332;1;1;4;14945.148
4;2;2;34;2;7;2412;1;1;2;28994.9988888889
9;3;1;27;2;4;8332;1;1;4;26756.115
4;2;1;24;1;7;2422;1;1;6;0
9;3;2;24;1;7;5223;1;1;5;16635.44
9;3;2;45;4;3;5153;1;1;5;9849.19
6;2;1;44;3;7;2631;1;1;7;30030.6981818182
8;2;2;43;3;5;4120;1;4;7;15484.77875
9;3;1;39;3;4;8331;1;1;4;13589.675
11;3;2;30;2;4;9629;1;1;2;0
11;3;1;39;3;4;9629;1;1;5;9445.68
11;3;2;36;3;3;9629;1;1;2;9224.04
9;3;1;33;2;5;8332;1;1;4;14107.2075
5;2;1;44;3;7;2611;1;1;6;26354.28
3;1;2;38;3;7;2612;1;1;6;98899.385
9;3;2;27;2;7;5223;1;1;5;22331.42
5;2;2;33;2;5;3324;1;1;2;2645.56
9;3;1;30;2;5;5221;1;1;2;13516.3766666667
8;2;1;46;4;5;7512;1;1;2;0
4;2;1;55;5;7;2144;1;1;2;26776.9108333333
7;2;2;51;4;7;3333;1;1;2;0
9;3;1;41;3;4;8332;1;1;4;17286.7669230769
9;3;1;63;5;3;6114;3;2;1;0
8;2;1;31;2;4;7522;1;1;2;15004.0533333333
6;2;2;32;2;5;3343;1;1;2;0
9;3;1;28;2;5;8172;1;1;2;0
8;2;2;39;3;7;4419;1;1;6;0
9;3;1;40;3;5;5223;1;1;5;15298.12
9;3;1;57;5;4;7314;1;1;2;0
5;2;2;34;2;5;3322;1;1;5;16914.64
7;2;2;50;4;6;7412;1;1;2;0
9;3;1;55;5;5;8331;1;1;5;0
9;3;1;22;1;5;8331;1;1;5;20054.28
9;3;1;55;5;4;8332;1;1;2;14296.8441666667
11;3;1;30;2;5;9313;1;1;3;19849.47
8;2;1;28;2;5;7231;3;2;2;15575.628
8;2;1;28;2;5;5142;1;1;6;0
6;2;1;41;3;7;2631;1;1;5;30030.6981818182
4;2;2;43;3;7;2411;1;1;7;29789.712
4;2;2;31;2;7;2619;1;1;7;17296.73
5;2;1;32;2;7;2611;1;1;7;25549.12
9;3;2;44;3;5;7314;1;1;2;0
7;2;1;48;4;5;7413;1;1;2;20614.03
7;2;1;40;3;5;7413;1;1;2;19346.7133333333
8;2;2;43;3;5;4415;1;1;5;11553.2033333333
9;3;2;41;3;5;7543;1;1;2;0
8;2;1;52;4;5;7126;1;1;2;18692.3775
7;2;1;55;5;5;7413;1;4;2;0
9;3;2;52;4;5;7314;1;1;2;0
5;2;1;30;2;5;3322;1;1;5;14183.7966666667
9;3;2;29;2;5;5223;1;1;5;0
6;2;1;26;2;6;2221;1;1;6;10552.86
11;3;1;24;1;3;9629;1;1;2;8989.88
7;2;1;31;2;3;3116;1;1;2;0
9;3;2;30;2;3;5153;1;1;5;0
7;2;2;34;2;4;7413;1;1;2;0
8;2;1;52;4;4;7213;3;2;2;12891.0233333333
9;3;1;44;3;5;8331;1;1;2;18134.88
8;2;1;41;3;4;7126;1;1;2;16235.4185714286
9;3;1;59;5;5;8331;1;1;2;0
4;2;1;35;3;7;3355;1;1;6;36097.165
8;2;2;28;2;7;5412;1;1;6;0
9;3;2;55;5;3;5312;1;1;6;0
9;3;1;55;5;4;8331;1;1;2;13574.23
11;3;1;58;5;3;9629;1;1;3;0
8;2;2;55;5;5;4321;1;4;2;0
11;3;1;33;2;4;9629;1;1;5;0
11;3;2;37;3;2;9629;1;1;5;0
9;3;1;72;6;6;6130;3;2;1;0
8;2;2;37;3;4;4321;1;1;5;8674.68
11;3;1;44;3;5;5414;1;1;5;12133.8127272727
9;3;1;53;4;5;5221;1;1;5;12447.9975
11;3;2;50;4;5;9629;1;1;3;10417.36
2;1;1;22;1;7;1321;1;1;2;0
9;3;2;20;1;5;5221;1;1;5;10305.8809090909
9;3;2;43;3;7;5151;1;1;6;11979.96
8;2;1;43;3;5;5165;1;1;7;0
9;3;2;76;7;3;6112;4;2;1;0
9;3;1;38;3;5;8322;1;1;4;15918.6877142857
11;3;2;34;2;5;9329;1;1;2;10278.68
9;3;2;47;4;4;7211;1;1;2;0
7;2;1;55;5;4;7413;1;1;2;0
9;3;1;27;2;5;5223;1;1;5;0
7;2;1;34;2;4;7413;1;1;2;26725.04
5;2;1;32;2;7;3339;1;1;5;0
8;2;1;56;5;4;7121;1;1;3;12945.72
7;2;2;35;3;7;3313;1;1;5;12316.385
9;3;1;36;3;7;8212;1;1;2;0
8;2;1;20;1;4;7112;1;1;3;16172.78
7;2;1;22;1;5;7413;1;4;3;0
8;2;1;25;2;5;7112;1;1;3;15551.4577777778
8;2;1;26;2;4;7231;1;4;2;11792.05375
8;2;2;43;3;4;7221;1;1;2;0
9;3;1;42;3;3;7211;1;1;2;0
9;3;1;40;3;3;8189;1;1;2;0
9;3;1;52;4;2;8121;1;1;2;0
9;3;1;26;2;1;8189;1;1;2;0
11;3;1;25;2;1;9313;1;4;3;0
8;2;1;24;1;1;7223;1;1;2;0
7;2;1;54;4;4;3112;1;1;3;0
9;3;1;26;2;4;8189;1;1;2;0
9;3;1;51;4;5;7549;1;1;2;0
11;3;2;46;4;5;9629;1;1;5;10417.36
7;2;1;26;2;5;9122;1;4;5;0
9;3;2;22;1;5;5221;1;4;5;10305.8809090909
8;2;1;21;1;5;7112;1;1;3;12360.84
9;3;1;21;1;4;8189;1;1;2;17481.24
6;2;1;53;4;5;2341;1;1;6;23262.84
9;3;2;37;3;5;4412;1;1;4;13707.68
8;2;1;34;2;5;7124;1;1;2;17009.75
9;3;2;29;2;5;8219;1;1;2;10934.58
10;3;1;55;5;3;6320;4;2;7;0
5;2;2;47;4;3;3339;1;1;6;0
9;3;1;50;4;4;8189;1;1;2;27092.52
9;3;1;29;2;5;8322;1;1;6;16995.1467647059
9;3;1;52;4;5;8343;1;1;2;17697.52
9;3;2;54;4;5;7211;1;1;2;0
9;3;1;41;3;5;8332;1;1;4;19926.0794117647
9;3;2;35;3;4;6112;1;1;1;0
8;2;1;45;4;3;7115;1;1;3;11958.805
9;3;2;43;3;3;5321;1;1;6;9061.84
8;2;1;36;3;5;7213;1;1;2;19392.21
8;2;1;33;2;5;7112;1;1;3;15551.4577777778
9;3;2;33;2;5;8219;1;1;2;10934.58
9;3;1;27;2;5;8322;1;1;5;16995.1467647059
9;3;1;59;5;5;6113;3;2;1;0
8;2;1;30;2;5;7231;1;1;2;15575.628
9;3;1;49;4;5;5329;1;1;6;12938.88
7;2;2;45;4;7;3311;1;1;5;0
9;3;1;60;5;4;6114;3;2;1;0
8;2;1;51;4;5;7233;1;1;2;18853.9333333333
9;3;2;44;3;5;5221;1;4;5;12443.1861363636
11;3;1;32;2;4;9629;1;1;5;0
9;3;2;48;4;5;5221;3;2;5;12250.9589189189
11;3;2;24;1;7;9629;1;1;5;0
9;3;2;47;4;3;8343;1;1;2;0
8;2;1;23;1;4;7112;1;1;3;16172.78
9;3;1;28;2;5;7211;1;1;2;0
9;3;2;46;4;4;5153;1;1;2;0
9;3;1;26;2;4;7211;1;1;2;0
9;3;1;25;2;4;7211;1;1;2;0
9;3;1;31;2;4;8181;1;1;2;0
9;3;2;27;2;4;8181;1;1;2;0
4;2;2;43;3;5;3411;1;1;7;0
5;2;1;43;3;5;3324;1;1;5;16906.4
11;3;1;43;3;2;9629;1;4;5;0
1;1;1;37;3;7;1211;1;1;6;0
9;3;2;35;3;5;7318;1;1;2;0
8;2;1;51;4;4;7224;1;4;2;19694.21
9;3;2;19;1;3;7314;1;1;2;0
11;3;2;24;1;6;9333;1;1;2;0
8;2;1;28;2;5;7213;1;4;2;0
7;2;1;54;4;5;3313;1;1;5;13530.21
8;2;2;50;4;5;4321;1;1;5;15995.2766666667
9;3;1;53;4;7;6111;3;2;1;0
11;3;2;25;2;7;9621;1;1;4;0
7;2;2;21;1;5;3313;1;1;6;0
9;3;2;46;4;3;7314;1;1;2;0
9;3;1;28;2;4;8212;1;1;2;13567.53
9;3;1;22;1;5;8344;1;1;2;0
4;2;2;44;3;7;2142;1;1;5;18260.04
8;2;2;39;3;4;5141;3;2;5;9434.85333333333
11;3;1;41;3;4;9629;1;1;5;9445.68
9;3;1;68;6;4;6111;3;2;1;0
9;3;1;41;3;4;7211;1;1;2;15462.065
11;3;2;35;3;3;9333;1;1;2;0
8;2;1;37;3;5;7213;3;2;2;19392.21
2;1;1;48;4;7;1324;1;1;4;0
7;2;2;50;4;7;3311;1;1;5;0
9;3;1;48;4;5;7214;1;1;2;18257.218
9;3;2;42;3;4;8219;1;1;2;9909.96
7;2;1;53;4;5;3112;1;1;3;21527.835
4;2;1;26;2;7;2132;1;1;1;21374.16
9;3;1;46;4;3;8332;1;1;2;11629.64
11;3;1;59;5;7;9629;3;4;3;0
7;2;1;26;2;7;3118;1;1;7;26123.06
9;3;2;50;4;5;5153;1;1;5;0
8;2;1;26;2;7;4415;1;1;5;0
9;3;1;43;3;4;8322;1;1;4;15574.9916
7;2;2;39;3;5;4211;1;1;4;14144.0977777778
9;3;2;41;3;3;7211;1;1;2;0
9;3;1;24;1;5;8189;1;1;2;0
9;3;1;22;1;5;8189;1;1;2;0
8;2;2;51;4;4;4321;1;1;5;15698.32
9;3;1;31;2;5;5223;1;1;5;0
9;3;2;28;2;4;5223;1;1;5;0
7;2;1;23;1;7;3511;1;1;5;0
9;3;1;71;6;4;6130;3;2;1;10480.1723076923
5;2;1;34;2;7;3322;1;1;5;16796.56
9;3;2;31;2;7;4412;1;1;4;0
9;3;1;36;3;3;5223;3;2;5;0
9;3;1;37;3;4;8322;1;1;5;15574.9916
9;3;2;32;2;4;8219;1;1;2;13639.16
8;2;1;48;4;5;7212;1;1;2;15801.325
8;2;1;25;2;4;7212;1;1;2;14918.216
8;2;2;44;3;5;5142;1;1;5;16366.945
9;3;2;51;4;3;5153;1;1;6;9849.19
6;2;1;50;4;7;4110;1;1;6;24396.5466666667
9;3;2;26;2;7;5151;1;1;5;7200
5;2;1;25;2;7;3322;1;1;5;16796.56
7;2;2;36;3;7;3313;1;1;5;12316.385
9;3;1;27;2;7;5223;1;1;5;0
7;2;1;49;4;5;7411;1;1;3;15920.8872727273
8;2;2;44;3;5;5142;3;2;5;16366.945
9;3;1;27;2;7;5223;1;1;5;0
8;2;1;23;1;4;7322;1;1;7;0
9;3;2;27;2;7;5230;1;1;5;0
6;2;2;31;2;7;2330;1;1;6;15457.847037037
9;3;1;48;4;5;5223;1;1;2;32577.72
9;3;1;40;3;5;8332;1;1;4;19926.0794117647
8;2;2;40;3;7;4120;1;1;4;19590.3
4;2;2;48;4;7;2412;1;1;5;28800.6
6;2;2;44;3;7;4110;1;1;6;15852.04
7;2;1;57;5;6;3117;1;1;2;24299.28
9;3;2;52;4;5;7132;1;1;2;0
8;2;1;57;5;4;7224;1;1;2;15373.494
9;3;2;27;2;5;5221;1;1;5;11020.4273809524
1;1;1;56;5;7;1120;1;1;3;60034.6933333333
9;3;2;52;4;7;5151;1;1;3;0
2;1;2;52;4;7;1323;1;1;3;0
7;2;1;57;5;5;7413;1;1;3;0
4;2;2;23;1;7;2619;1;4;2;0
9;3;1;52;4;4;8311;1;1;4;20032.11
8;2;2;41;3;3;7522;1;1;2;9727.04
9;3;2;20;1;5;8212;1;1;2;0
9;3;2;32;2;7;5230;1;1;5;0
7;2;1;43;3;5;7413;1;1;2;19346.7133333333
8;2;2;43;3;5;7322;1;1;7;15002.4
11;3;1;41;3;5;5414;1;1;2;12133.8127272727
9;3;2;51;4;5;5230;1;1;5;12500.04
11;3;1;51;4;5;9629;1;1;5;7747.98
9;3;2;32;2;7;5230;1;1;5;0
9;3;1;44;3;5;8322;1;1;2;15918.6877142857
9;3;2;41;3;5;8219;1;1;2;13352.4
1;1;1;61;5;7;1112;1;1;6;31634.28
7;2;1;35;3;5;7511;1;1;2;13195.14
9;3;2;27;2;5;5223;1;1;5;0
9;3;2;54;4;3;5321;1;1;6;10398.17
9;3;1;44;3;4;8189;1;1;2;11042.88
9;3;1;38;3;5;5221;1;1;5;16571.4385714286
9;3;2;29;2;5;5230;1;4;5;14707.58
9;3;1;44;3;5;7536;1;1;2;0
9;3;2;45;4;5;7317;1;1;2;0
9;3;1;43;3;5;8121;1;1;2;14080.36
9;3;2;34;2;5;7211;1;1;2;0
5;2;1;45;4;5;3324;1;1;2;20302.9025
9;3;2;43;3;5;5221;1;1;5;12443.1861363636
11;3;1;24;1;3;9629;1;1;3;8989.88
11;3;2;21;1;3;9629;1;1;5;0
11;3;2;50;4;5;9112;1;1;5;12025.3928571429
9;3;2;21;1;5;5221;1;1;5;10305.8809090909
5;2;1;37;3;7;3339;1;1;6;0
8;2;2;31;2;7;4321;1;1;5;17009.75
9;3;1;51;4;5;5151;1;1;2;11621.23
11;3;1;28;2;4;9629;1;1;2;0
7;2;2;29;2;7;3313;1;4;2;15744.87
8;2;1;50;4;4;7231;1;4;2;16766.8545
7;2;1;40;3;5;7422;1;1;6;20395.4266666667
8;2;1;37;3;5;7122;1;1;3;14382.638
9;3;1;29;2;5;8332;1;1;3;14107.2075
9;3;1;50;4;5;8212;1;4;7;0
8;2;2;48;4;5;5120;1;1;5;14491.32
9;3;1;41;3;4;7131;3;2;3;14031.5075
8;2;2;36;3;7;4223;1;1;4;0
8;2;1;35;3;5;7126;1;4;3;19125.2
6;2;1;50;4;7;2330;1;1;6;28458.5075
9;3;2;45;4;3;5329;1;4;6;0
9;3;1;50;4;4;4412;1;1;4;17839.44
9;3;2;47;4;5;8212;1;1;2;13094.25
9;3;2;25;2;5;5223;1;1;5;0
8;2;2;24;1;5;5132;1;1;5;0
5;2;1;24;1;4;3322;1;4;75;0
7;2;1;58;5;5;7422;1;1;3;0
7;2;2;57;5;5;3112;1;1;3;0
9;3;1;24;1;1;8189;1;1;2;0
8;2;2;26;2;3;7224;1;4;2;0
8;2;1;49;4;3;7521;1;1;2;0
9;3;1;48;4;3;7549;1;1;2;0
9;3;2;22;1;4;5311;1;1;6;0
9;3;2;54;4;4;8219;1;4;2;0
11;3;1;56;5;4;9629;1;1;2;11400.6
7;2;2;27;2;7;3313;1;4;4;15744.87
11;3;1;59;5;3;9333;1;4;5;0
11;3;1;23;1;5;9629;1;1;2;0
8;2;1;44;3;6;7231;1;1;4;32100.545
9;3;2;50;4;5;5223;1;4;5;11468.22
9;3;1;23;1;3;5223;1;1;5;0
9;3;1;48;4;5;8322;1;1;2;16814.1337037037
9;3;1;52;4;5;8172;1;1;2;0
5;2;2;51;4;7;2611;1;1;6;34718.37
4;2;1;25;2;7;2144;1;1;2;24733.0407692308
9;3;2;23;1;5;5221;1;1;2;10305.8809090909
9;3;1;40;3;5;8121;1;1;2;14080.36
6;2;2;51;4;7;2330;1;1;6;21080.07125
9;3;1;37;3;5;5151;1;1;2;14567.04
9;3;1;43;3;4;8332;1;1;2;17286.7669230769
8;2;2;40;3;5;4321;1;1;2;14021.3628571429
9;3;2;20;1;5;7214;1;1;2;0
9;3;1;18;1;5;7314;1;1;2;0
7;2;1;33;2;3;3116;1;1;2;0
9;3;1;49;4;5;5223;1;1;5;32577.72
11;3;1;23;1;5;9313;1;1;3;10123.1466666667
8;2;1;52;4;5;7231;1;1;5;18569.2425
7;2;1;31;2;4;3116;1;1;2;0
11;3;1;45;4;5;5414;1;1;5;13911.42
11;3;1;44;3;3;9329;1;1;2;10269.4333333333
9;3;2;44;3;5;7536;1;1;2;0
11;3;1;53;4;3;9629;1;1;5;0
6;2;1;38;3;7;4110;1;1;6;20109.9766666667
11;3;2;35;3;4;9629;1;4;2;11448
9;3;2;39;3;5;5221;1;4;5;12443.1861363636
11;3;2;41;3;5;9629;1;1;2;2554.48
8;2;1;48;4;4;7231;1;1;3;16766.8545
9;3;2;43;3;4;5329;1;1;6;9379.29
8;2;2;21;1;7;5132;1;1;5;0
8;2;1;20;1;1;7521;1;1;2;0
9;3;1;28;2;5;5223;1;1;5;0
11;3;2;36;3;3;9629;1;1;2;9224.04
7;2;1;53;4;5;3112;1;1;3;21527.835
9;3;2;48;4;4;8219;1;1;2;0
9;3;1;52;4;4;8332;1;1;3;17051.9682352941
9;3;2;43;3;4;5162;1;1;5;0
9;3;1;24;1;4;8332;1;1;3;14945.148
5;2;1;22;1;4;3324;1;1;5;0
9;3;1;45;4;5;8172;1;1;2;0
8;2;2;43;3;4;7224;1;4;2;0
4;2;1;35;3;7;3355;1;1;6;36097.165
4;2;2;37;3;7;2269;1;1;6;0
8;2;1;38;3;6;5412;1;1;6;26344.005
6;2;2;38;3;6;2221;1;1;6;18834.53
6;2;2;38;3;6;2221;1;1;6;18834.53
9;3;1;64;5;6;6130;3;2;1;0
8;2;2;39;3;5;4321;1;1;5;14021.3628571429
11;3;1;44;3;5;5414;1;1;5;12133.8127272727
9;3;1;53;4;4;8332;1;1;4;17051.9682352941
8;2;1;27;2;5;7231;1;1;5;15575.628
4;2;1;42;3;7;2412;1;1;7;0
6;2;2;42;3;7;2631;1;1;3;24360.3742424242
9;3;1;36;3;2;8172;1;1;2;0
7;2;1;38;3;3;3116;1;1;2;0
11;3;1;39;3;4;9629;1;1;2;9445.68
11;3;2;37;3;3;9629;1;1;2;9224.04
9;3;2;40;3;3;5153;1;1;6;0
11;3;1;22;1;4;9629;1;1;5;0
9;3;1;61;5;5;5329;1;1;6;0
8;2;2;59;5;4;7512;1;1;5;17367.45
9;3;1;31;2;4;8332;1;1;4;26756.115
6;2;2;37;3;7;2635;1;1;6;21758.2333333333
9;3;1;44;3;5;7114;1;1;3;11805.81
9;3;2;66;6;2;6111;3;2;1;0
7;2;1;39;3;5;7413;1;1;2;19346.7133333333
9;3;2;40;3;5;8181;1;1;2;0
9;3;1;43;3;5;5223;1;1;6;15298.12
6;2;2;41;3;5;2631;1;1;6;0
9;3;1;80;7;2;6113;4;2;1;0
9;3;1;43;3;5;8332;1;1;4;19926.0794117647
6;2;2;40;3;7;2631;1;1;6;24360.3742424242
9;3;1;71;6;5;6130;4;2;1;15721.8
9;3;1;57;5;5;8113;1;1;2;0
1;1;1;31;2;7;1112;1;1;7;0
8;2;1;48;4;5;7233;1;1;2;18853.9333333333
8;2;2;40;3;5;7322;1;1;7;15002.4
7;2;2;34;2;5;7412;1;1;2;0
7;2;1;46;4;5;3119;1;1;2;0
9;3;2;41;3;6;7535;1;1;2;0
9;3;1;82;7;2;6130;4;2;1;5819.86666666667
6;2;1;30;2;7;2631;1;1;2;27238.6213636364
5;2;2;39;3;7;2611;1;1;7;32646.46
8;2;1;37;3;5;7112;1;1;3;16142.5958333333
9;3;1;32;2;5;5223;1;1;5;0
9;3;1;60;5;6;6112;3;2;1;0
1;1;1;30;2;7;1120;1;1;5;26663.035
8;2;1;41;3;4;7231;1;1;2;16569.065
9;3;2;58;5;3;6112;3;2;1;0
7;2;1;33;2;5;7413;1;1;3;16161.765
9;3;2;32;2;5;5221;1;4;5;11020.4273809524
9;3;1;33;2;5;8331;1;1;4;0
4;2;1;42;3;7;2144;1;1;2;31306.1806666667
4;2;2;39;3;7;2132;1;1;5;0
9;3;1;41;3;4;8181;1;1;5;18185.2
6;2;2;41;3;7;2330;1;1;6;20411.9082352941
7;2;1;50;4;4;3112;1;1;3;0
9;3;2;41;3;4;5153;1;1;6;0
9;3;1;21;1;5;8332;1;1;4;8259.626
9;3;1;57;5;5;8342;1;1;3;0
7;2;2;55;5;3;9121;1;1;2;0
4;2;1;51;4;7;2144;1;1;5;27584.8226666667
6;2;2;51;4;7;4110;1;1;6;27050.95
9;3;1;44;3;3;8332;1;1;4;16772
8;2;2;40;3;4;4322;1;1;4;0
9;3;1;42;3;4;8121;1;1;2;22550.03
11;3;2;44;3;5;9629;1;1;2;2554.48
8;2;1;36;3;6;3251;1;1;7;0
7;2;2;35;3;7;3313;1;1;7;12316.385
6;2;1;55;5;7;2330;1;1;6;22747.98
6;2;2;48;4;7;4110;1;1;6;27050.95
9;3;1;39;3;7;5223;1;1;5;10304
9;3;2;35;3;5;5151;1;1;5;13054.57
4;2;1;44;3;7;2149;1;1;3;25377.165
8;2;1;22;1;5;7112;1;1;3;12360.84
7;2;1;41;3;7;7422;1;1;75;25902.53
6;2;2;40;3;6;3344;1;1;6;0
11;3;1;44;3;4;9629;1;1;2;9445.68
11;3;2;41;3;4;9629;1;1;2;11448
11;3;1;20;1;5;9629;1;1;5;0
11;3;2;27;2;4;9629;1;1;2;0
9;3;2;58;5;3;5153;1;1;6;0
9;3;1;39;3;4;8189;1;1;2;11042.88
7;2;1;36;3;4;3116;1;1;2;0
7;2;1;54;4;6;7413;1;1;2;0
9;3;2;27;2;5;5223;1;1;5;0
8;2;1;27;2;5;7231;1;1;5;15575.628
11;3;1;34;2;4;9629;1;1;3;0
9;3;2;58;5;3;6130;4;2;1;2799.55963302752
9;3;1;35;3;4;8332;1;1;4;17286.7669230769
11;3;2;27;2;5;9629;1;1;5;0
9;3;1;38;3;5;5223;1;1;5;15298.12
9;3;2;33;2;4;5221;1;1;5;10680.2709090909
9;3;1;56;5;3;6113;3;2;1;0
9;3;2;52;4;3;5221;1;1;5;8585.57714285714
8;2;1;59;5;3;7112;1;4;3;9228.358
6;2;2;55;5;5;2342;1;1;6;25281.42
9;3;1;25;2;7;5151;1;1;5;0
6;2;2;24;1;7;2221;1;1;6;0
1;1;1;45;4;7;1120;3;2;2;38895.59
9;3;2;35;3;4;5221;1;1;5;11863.7961538462
8;2;2;50;4;5;7512;1;1;2;12934.4375
8;2;1;25;2;7;5132;1;1;5;9909.96
5;2;1;55;5;7;3339;1;1;5;0
