year,Age,Sex,poverty,Income_EQ,civil_status,Education,Occup,area_resid,family_size,REG
2011,61,2,1,12581,1,3,6,3,3,RO42
2011,66,1,1,14367,2,3,6,3,2,RO42
2011,66,2,1,14367,2,2,6,3,2,RO42
2011,49,1,1,12400,2,3,4,3,2,RO42
2011,75,2,1,12400,4,1,6,3,2,RO42
2011,42,1,1,14515,1,6,1,3,2,RO42
2011,39,2,1,14515,1,6,1,3,2,RO42
2011,3,1,1,6597,0,0,0,3,5,RO42
2011,55,1,1,6597,1,4,1,3,5,RO42
2011,29,1,1,6597,2,6,4,3,5,RO42
2011,57,2,1,6597,1,3,6,3,5,RO42
2011,20,2,1,6597,2,6,7,3,5,RO42
2011,47,1,1,12185,1,8,1,3,4,RO42
2011,22,1,1,12185,2,6,7,3,4,RO42
2011,13,2,1,12185,0,0,0,3,4,RO42
2011,50,2,1,12185,1,7,1,3,4,RO42
2011,57,1,1,10873,1,6,1,3,4,RO42
2011,21,1,1,10873,2,6,7,3,4,RO42
2011,51,2,1,10873,1,3,1,3,4,RO42
2011,24,2,0,10873,2,10,1,3,4,RO42
2011,62,1,1,11727,1,3,6,3,2,RO42
2011,64,2,1,11727,1,3,6,3,2,RO42
2011,69,1,1,11060,3,6,6,3,1,RO42
2011,77,2,1,2060,4,3,6,3,1,RO42
2011,64,1,1,14550,4,7,6,3,6,RO42
2011,7,1,1,14550,0,0,0,3,6,RO42
2011,45,1,1,14550,2,2,7,3,6,RO42
2011,37,1,1,14550,1,4,1,3,6,RO42
2011,27,2,1,14550,2,6,1,3,6,RO42
2011,28,2,1,14550,1,6,1,3,6,RO42
2011,55,1,1,4567,1,4,6,3,2,RO42
2011,51,2,1,4567,1,4,7,3,2,RO42
2011,62,2,1,960,5,2,7,3,2,RO42
2011,91,2,1,960,4,3,6,3,2,RO42
2011,60,1,1,5666,1,4,6,3,5,RO42
2011,12,1,1,5666,0,0,0,3,5,RO42
2011,19,1,1,5666,2,6,7,3,5,RO42
2011,26,1,1,5666,2,2,4,3,5,RO42
2011,52,2,1,5666,1,2,7,3,5,RO42
2011,83,1,1,9960,4,3,6,3,1,RO42
2011,84,2,1,5033,4,2,6,3,2,RO42
2011,57,2,1,5033,4,3,6,3,2,RO42
2011,64,1,1,13100,5,3,6,3,1,RO42
2011,41,1,1,6980,2,4,5,3,2,RO42
2011,69,2,1,6980,4,2,6,3,2,RO42
2011,59,1,1,4241,1,4,1,3,2,RO42
2011,59,2,1,4241,1,5,7,3,2,RO42
2011,65,1,1,6333,1,3,6,3,2,RO42
2011,64,2,1,6333,1,3,6,3,2,RO42
2011,66,1,1,5433,1,3,6,3,2,RO42
2011,57,2,1,5433,1,3,7,3,2,RO42
2011,40,2,1,0,2,3,7,3,1,RO42
2011,42,1,1,1067,1,3,7,3,2,RO42
2011,39,2,1,1067,1,3,7,3,2,RO42
2011,5,1,1,593,0,0,0,3,6,RO42
2011,33,1,1,593,1,2,7,3,6,RO42
2011,8,2,1,593,0,0,0,3,6,RO42
2011,6,2,1,593,0,0,0,3,6,RO42
2011,3,2,1,593,0,0,0,3,6,RO42
2011,33,2,1,593,1,1,7,3,6,RO42
2011,21,2,1,0,2,6,7,3,1,RO42
2011,68,1,1,5750,5,2,6,3,1,RO42
2011,41,1,1,1400,2,1,7,3,1,RO42
2011,39,1,1,14131,1,6,1,3,3,RO42
2011,63,2,1,14131,2,6,6,3,3,RO42
2011,27,2,1,14131,1,6,1,3,3,RO42
2011,58,1,0,16414,1,6,6,3,4,RO42
2011,35,1,0,16414,1,6,1,3,4,RO42
2011,55,2,0,16414,1,6,6,3,4,RO42
2011,33,2,0,16414,1,6,7,3,4,RO42
2011,68,1,1,12740,1,3,6,1,2,RO31
2011,58,2,1,12740,1,3,3,1,2,RO31
2011,61,1,0,15262,1,9,1,1,4,RO31
2011,27,1,0,15262,2,12,4,1,4,RO31
2011,23,1,0,15262,2,9,7,1,4,RO31
2011,57,2,0,15262,1,9,1,1,4,RO31
2011,84,2,1,3350,4,3,6,1,1,RO31
2011,56,1,1,7833,1,7,6,1,2,RO31
2011,55,2,1,7833,1,6,6,1,2,RO31
2011,40,1,0,8432,1,9,2,1,3,RO31
2011,17,2,1,8432,2,3,7,1,3,RO31
2011,38,2,1,8432,1,6,1,1,3,RO31
2011,41,1,1,10538,1,4,1,1,4,RO31
2011,9,2,1,10538,0,0,0,1,4,RO31
2011,6,2,1,10538,0,0,0,1,4,RO31
2011,38,2,1,10538,1,4,4,1,4,RO31
2011,7,1,1,11205,0,0,0,1,4,RO31
2011,3,1,1,11205,0,0,0,1,4,RO31
2011,33,1,1,11205,1,6,1,1,4,RO31
2011,33,2,1,11205,1,6,1,1,4,RO31
2011,12,1,0,16180,0,0,0,1,3,RO31
2011,38,1,0,16180,1,9,1,1,3,RO31
2011,38,2,0,16180,1,9,1,1,3,RO31
2011,61,2,1,9048,4,6,6,1,1,RO31
2011,26,1,0,16134,2,6,1,1,2,RO31
2011,56,2,0,16134,4,6,1,1,2,RO31
2011,35,1,0,12573,1,9,1,1,3,RO31
2011,11,2,1,12573,0,0,0,1,3,RO31
2011,36,2,1,12573,1,6,1,1,3,RO31
2011,42,1,0,15507,1,4,3,1,3,RO31
2011,2,2,0,15507,0,0,0,1,3,RO31
2011,37,2,0,15507,1,4,1,1,3,RO31
2011,79,2,1,7850,5,2,6,1,2,RO31
2011,63,1,1,14156,1,4,6,1,3,RO31
2011,24,1,1,14156,2,6,1,1,3,RO31
2011,61,2,1,14156,1,3,6,1,3,RO31
2011,7,1,1,14122,0,0,0,1,4,RO31
2011,45,1,1,14122,1,8,1,1,4,RO31
2011,15,2,1,14122,2,3,7,1,4,RO31
2011,33,2,1,14122,1,3,1,1,4,RO31
2011,57,1,1,11274,1,6,1,1,3,RO31
2011,52,2,1,11274,1,5,6,1,3,RO31
2011,44,1,0,19990,1,10,1,1,3,RO31
2011,24,1,0,19990,2,6,7,1,3,RO31
2011,43,2,0,19990,1,6,4,1,3,RO31
2011,68,1,1,12736,1,4,6,1,3,RO31
2011,61,2,1,12736,1,6,6,1,3,RO31
2011,7,2,1,12736,0,0,0,1,3,RO31
2011,77,2,1,12550,4,3,6,1,1,RO31
2011,62,1,1,13967,1,6,6,1,2,RO31
2011,57,2,1,13967,1,4,6,1,2,RO31
2011,37,1,0,22555,1,9,1,1,2,RO31
2011,38,2,0,22555,1,9,1,1,2,RO31
2011,34,1,0,19361,1,9,1,1,3,RO31
2011,0,2,0,19361,0,0,0,1,3,RO31
2011,35,2,0,19361,1,13,1,1,3,RO31
2011,62,1,1,18020,1,4,6,1,7,RO31
2011,13,1,1,18020,0,0,0,1,7,RO31
2011,10,1,1,18020,0,0,0,1,7,RO31
2011,36,1,1,18020,2,4,1,1,7,RO31
2011,36,1,1,18020,1,4,1,1,7,RO31
2011,57,2,1,18020,1,3,6,1,7,RO31
2011,37,2,1,18020,1,6,1,1,7,RO31
2011,51,1,0,17796,1,4,1,1,4,RO31
2011,29,1,0,17796,2,4,1,1,4,RO31
2011,49,2,0,17796,1,4,1,1,4,RO31
2011,28,2,0,17796,2,9,1,1,4,RO31
2011,55,1,0,15256,1,8,1,1,4,RO31
2011,25,1,0,15256,2,10,1,1,4,RO31
2011,49,2,0,15256,1,10,1,1,4,RO31
2011,21,2,0,15256,2,6,7,1,4,RO31
2011,40,1,0,20090,1,6,1,1,3,RO31
2011,41,2,0,20090,1,6,1,1,3,RO31
2011,19,2,0,20090,2,6,7,1,3,RO31
2011,57,1,1,13316,1,6,1,1,2,RO31
2011,55,2,1,13316,1,6,6,1,2,RO31
2011,41,1,1,11447,1,4,1,1,3,RO31
2011,16,2,1,11447,2,3,7,1,3,RO31
2011,39,2,1,11447,1,6,1,1,3,RO31
2011,43,1,0,22474,1,9,1,1,3,RO31
2011,10,2,0,22474,0,0,0,1,3,RO31
2011,36,2,0,22474,1,9,1,1,3,RO31
2011,39,1,0,20664,1,6,1,1,3,RO31
2011,16,2,0,20664,2,3,7,1,3,RO31
2011,38,2,0,20664,1,8,1,1,3,RO31
2011,46,1,0,24013,1,4,1,1,2,RO31
2011,42,2,0,24013,1,4,1,1,2,RO31
2011,49,2,1,8700,2,6,1,1,1,RO31
2011,33,1,0,13075,2,9,1,1,3,RO31
2011,54,2,1,13075,5,6,1,1,3,RO31
2011,26,2,0,13075,2,9,7,1,3,RO31
2011,60,1,1,8746,1,4,1,1,3,RO31
2011,50,2,1,8746,1,6,1,1,3,RO31
2011,24,2,1,8746,2,6,7,1,3,RO31
2011,61,1,1,11545,1,4,6,1,2,RO31
2011,59,2,1,11545,1,4,6,1,2,RO31
2011,70,1,1,7610,4,4,5,1,1,RO31
2011,86,2,1,8412,4,3,6,1,1,RO31
2011,75,1,0,17277,1,6,6,1,2,RO31
2011,74,2,0,17277,1,6,6,1,2,RO31
2011,57,1,0,20493,1,7,6,1,2,RO31
2011,56,2,0,20493,1,6,6,1,2,RO31
2011,48,1,0,24272,1,7,1,3,4,RO31
2011,24,1,0,24272,2,9,1,3,4,RO31
2011,21,1,0,24272,2,6,7,3,4,RO31
2011,47,2,0,24272,1,6,1,3,4,RO31
2011,53,1,0,20015,1,9,6,3,3,RO31
2011,51,2,0,20015,1,7,1,3,3,RO31
2011,22,2,0,20015,2,10,7,3,3,RO31
2011,37,1,0,18922,1,10,1,3,3,RO31
2011,11,2,0,18922,0,0,0,3,3,RO31
2011,36,2,0,18922,1,6,1,3,3,RO31
2011,63,1,1,10788,1,4,6,3,4,RO31
2011,61,2,1,10788,1,3,5,3,4,RO31
2011,30,2,0,10788,2,10,1,3,4,RO31
2011,28,2,1,10788,2,8,1,3,4,RO31
2011,47,1,1,4981,1,4,1,3,3,RO31
2011,45,2,1,4981,1,3,5,3,3,RO31
2011,20,2,1,4981,2,6,5,3,3,RO31
2011,62,1,0,15069,1,9,1,3,4,RO31
2011,29,1,0,15069,2,9,1,3,4,RO31
2011,54,2,0,15069,1,7,1,3,4,RO31
2011,22,2,0,15069,2,6,5,3,4,RO31
2011,51,1,1,7140,1,4,1,3,4,RO31
2011,23,1,1,7140,2,6,5,3,4,RO31
2011,45,2,1,7140,1,4,5,3,4,RO31
2011,22,2,1,7140,2,6,5,3,4,RO31
2011,65,1,1,9533,1,4,5,3,2,RO31
2011,68,2,1,9533,1,3,5,3,2,RO31
2011,38,1,1,7392,1,4,1,3,4,RO31
2011,9,2,1,7392,0,0,0,3,4,RO31
2011,8,2,1,7392,0,0,0,3,4,RO31
2011,35,2,1,7392,1,4,1,3,4,RO31
2011,70,1,1,8256,4,3,5,3,2,RO31
2011,39,1,1,8256,2,3,5,3,2,RO31
2011,59,1,0,15113,1,9,1,3,2,RO31
2011,57,2,0,15113,1,8,6,3,2,RO31
2011,75,1,1,3777,1,3,5,3,2,RO31
2011,70,2,1,3777,1,3,5,3,2,RO31
2011,75,2,1,4550,4,3,6,3,1,RO31
2011,54,2,1,6655,4,3,5,3,1,RO31
2011,76,2,1,1550,4,3,6,3,2,RO31
2011,54,1,0,18395,1,6,1,3,4,RO31
2011,30,1,0,18395,2,7,1,3,4,RO31
2011,51,2,0,18395,1,6,1,3,4,RO31
2011,26,2,0,18395,0,0,0,3,4,RO31
2011,76,2,1,4150,4,2,6,3,1,RO31
2011,48,1,1,11010,1,5,5,3,3,RO31
2011,21,1,1,11010,2,6,1,3,3,RO31
2011,43,2,1,11010,1,5,5,3,3,RO31
2011,57,1,0,18467,1,6,6,3,3,RO31
2011,24,1,0,18467,2,6,1,3,3,RO31
2011,47,2,0,18467,1,6,1,3,3,RO31
2011,74,1,1,6880,1,2,6,3,2,RO31
2011,73,2,1,6880,1,2,5,3,2,RO31
2011,71,1,1,7800,1,3,5,3,3,RO31
2011,67,2,1,7800,1,3,7,3,3,RO31
2011,32,2,0,7800,2,9,5,3,3,RO31
2011,76,1,1,4773,1,2,5,3,2,RO31
2011,67,2,1,4773,1,2,5,3,2,RO31
2011,42,1,1,4340,2,4,3,3,2,RO31
2011,54,1,1,9762,1,4,6,3,2,RO31
2011,47,2,1,9762,1,5,5,3,2,RO31
2011,71,2,1,6620,4,2,5,3,1,RO31
2011,9,1,1,12545,0,0,0,3,4,RO31
2011,40,1,1,12545,1,5,5,3,4,RO31
2011,0,2,1,12545,0,0,0,3,4,RO31
2011,33,2,1,12545,1,4,7,3,4,RO31
2011,57,2,1,6561,4,3,5,3,1,RO31
2011,15,1,1,9260,2,3,7,3,4,RO31
2011,9,1,1,9260,0,0,0,3,4,RO31
2011,43,1,1,9260,1,4,1,3,4,RO31
2011,39,2,1,9260,1,4,1,3,4,RO31
2011,8,1,1,13703,0,0,0,3,3,RO31
2011,31,1,1,13703,1,4,1,3,3,RO31
2011,27,2,1,13703,1,3,4,3,3,RO31
2011,56,1,1,10073,1,4,6,3,2,RO31
2011,52,2,1,10073,1,3,1,3,2,RO31
2011,69,1,1,11354,1,4,6,3,6,RO31
2011,14,1,1,11354,0,0,0,3,6,RO31
2011,42,1,1,11354,5,5,5,3,6,RO31
2011,63,2,1,11354,1,3,5,3,6,RO31
2011,11,2,1,11354,0,0,0,3,6,RO31
2011,37,2,1,11354,5,5,1,3,6,RO31
2011,76,1,1,12290,1,3,6,3,3,RO31
2011,40,1,1,12290,2,4,1,3,3,RO31
2011,68,2,1,12290,1,3,7,3,3,RO31
2011,78,2,1,4370,4,2,5,3,1,RO31
2011,79,1,1,9610,4,2,6,3,1,RO31
2011,59,1,1,6950,5,4,6,3,1,RO31
2011,30,1,1,3140,2,4,4,3,2,RO31
2011,71,2,1,3140,4,2,5,3,2,RO31
2011,43,1,1,10561,1,4,1,3,4,RO31
2011,19,1,1,10561,2,6,1,3,4,RO31
2011,40,2,1,10561,1,4,1,3,4,RO31
2011,20,2,1,10561,2,6,7,3,4,RO31
2011,72,2,1,7600,4,2,6,3,1,RO31
2011,77,2,1,8450,4,2,6,3,1,RO31
2011,73,1,1,9540,4,3,6,3,1,RO31
2011,52,1,1,12087,2,4,1,3,2,RO31
2011,75,2,1,12087,4,2,6,3,2,RO31
2011,81,2,1,6590,4,2,6,3,1,RO31
2011,73,2,1,7310,4,2,6,3,1,RO31
2011,80,2,1,6530,4,2,5,3,1,RO31
2011,63,2,1,5342,4,3,5,3,2,RO31
2011,70,2,1,4480,4,2,5,3,1,RO31
2011,74,1,0,16247,1,3,5,3,2,RO31
2011,70,2,0,16247,1,3,5,3,2,RO31
2011,56,1,1,5776,1,6,5,3,5,RO31
2011,33,1,1,5776,1,6,1,3,5,RO31
2011,6,2,1,5776,0,0,0,3,5,RO31
2011,58,2,1,5776,1,3,5,3,5,RO31
2011,27,2,1,5776,1,3,5,3,5,RO31
2011,33,1,1,7283,2,4,5,3,3,RO31
2011,82,2,1,7283,4,6,6,3,3,RO31
2011,52,2,1,7283,4,3,1,3,3,RO31
2011,70,1,1,9287,1,3,5,3,2,RO31
2011,64,2,1,9287,1,3,5,3,2,RO31
2011,42,1,1,8620,2,6,1,3,1,RO31
2011,55,1,1,4174,1,4,6,3,3,RO31
2011,2,2,1,4174,0,0,0,3,3,RO31
2011,43,2,1,4174,1,6,5,3,3,RO31
2011,73,1,1,8420,4,3,5,3,1,RO31
2011,75,2,1,6347,4,1,6,3,2,RO31
2011,56,2,1,6347,5,3,5,3,2,RO31
2011,43,1,1,10790,2,3,5,3,3,RO31
2011,36,1,1,10790,2,4,1,3,3,RO31
2011,63,2,1,10790,4,3,5,3,3,RO31
2011,54,2,1,8095,2,4,1,1,1,RO21
2011,75,1,0,19008,1,4,6,1,2,RO21
2011,68,2,0,19008,1,3,6,1,2,RO21
2011,16,1,1,9086,2,3,7,1,2,RO21
2011,39,2,1,9086,5,7,1,1,2,RO21
2011,69,1,0,18896,4,9,6,1,1,RO21
2011,22,1,1,9201,2,6,7,1,2,RO21
2011,46,2,1,9201,4,4,1,1,2,RO21
2011,35,1,0,21463,1,9,1,1,2,RO21
2011,33,2,0,21463,1,9,1,1,2,RO21
2011,13,1,1,4306,0,0,0,1,3,RO21
2011,55,1,0,4306,1,9,5,1,3,RO21
2011,51,2,0,4306,1,9,6,1,3,RO21
2011,9,1,0,24575,0,0,0,1,4,RO21
2011,42,1,0,24575,1,9,2,1,4,RO21
2011,7,2,0,24575,0,0,0,1,4,RO21
2011,44,2,0,24575,1,9,2,1,4,RO21
2011,53,1,0,17583,5,4,1,1,2,RO21
2011,28,1,0,17583,2,9,1,1,2,RO21
2011,70,1,1,14805,1,7,6,1,2,RO21
2011,65,2,1,14805,1,7,6,1,2,RO21
2011,71,1,1,10720,1,7,6,1,2,RO21
2011,69,2,1,10720,1,3,7,1,2,RO21
2011,52,1,0,19818,1,9,1,1,3,RO21
2011,15,2,0,19818,2,3,7,1,3,RO21
2011,49,2,0,19818,1,9,1,1,3,RO21
2011,71,1,0,20176,1,7,6,1,2,RO21
2011,71,2,0,20176,1,7,6,1,2,RO21
2011,70,1,1,16526,1,4,6,1,5,RO21
2011,40,1,1,16526,1,4,4,1,5,RO21
2011,65,2,1,16526,1,4,6,1,5,RO21
2011,10,2,1,16526,0,0,0,1,5,RO21
2011,36,2,1,16526,1,6,1,1,5,RO21
2011,0,1,0,19383,0,0,0,1,3,RO21
2011,32,1,0,19383,1,9,2,1,3,RO21
2011,29,2,0,19383,1,9,1,1,3,RO21
2011,69,2,0,15540,5,6,6,1,1,RO21
2011,51,1,0,15220,5,3,1,1,1,RO21
2011,52,1,1,11373,1,6,1,1,2,RO21
2011,49,2,1,11373,1,4,1,1,2,RO21
2011,12,1,0,18645,0,0,0,1,4,RO21
2011,48,1,0,18645,1,9,1,1,4,RO21
2011,21,1,0,18645,2,6,7,1,4,RO21
2011,47,2,0,18645,1,9,1,1,4,RO21
2011,52,1,1,11590,1,4,1,1,3,RO21
2011,27,1,1,11590,2,6,1,1,3,RO21
2011,50,2,1,11590,1,6,7,1,3,RO21
2011,49,1,1,10290,1,4,1,1,3,RO21
2011,23,1,1,10290,2,1,7,1,3,RO21
2011,43,2,1,10290,1,4,6,1,3,RO21
2011,51,1,1,10292,1,4,1,1,2,RO21
2011,58,2,1,10292,1,3,6,1,2,RO21
2011,48,1,1,11613,1,4,1,1,2,RO21
2011,50,2,1,11613,1,4,1,1,2,RO21
2011,11,1,0,22102,0,0,0,1,3,RO21
2011,39,1,0,22102,1,8,1,1,3,RO21
2011,36,2,0,22102,1,8,1,1,3,RO21
2011,30,1,0,17477,2,6,1,1,1,RO21
2011,48,1,1,13760,1,6,1,1,3,RO21
2011,21,1,1,13760,2,6,7,1,3,RO21
2011,48,2,1,13760,1,8,1,1,3,RO21
2011,61,1,1,11379,1,4,1,1,2,RO21
2011,59,2,1,11379,1,4,6,1,2,RO21
2011,40,1,0,22613,1,8,1,1,2,RO21
2011,45,2,0,22613,1,8,1,1,2,RO21
2011,73,1,1,11020,4,3,6,1,1,RO21
2011,60,1,1,10236,4,5,6,1,2,RO21
2011,31,2,1,10236,2,4,1,1,2,RO21
2011,70,1,0,23416,1,6,6,1,2,RO21
2011,67,2,0,23416,1,8,6,1,2,RO21
2011,82,1,1,13408,1,3,6,1,2,RO21
2011,76,2,1,13408,1,2,6,1,2,RO21
2011,55,1,1,11765,1,4,1,1,3,RO21
2011,55,2,1,11765,1,8,1,1,3,RO21
2011,23,2,1,11765,2,6,7,1,3,RO21
2011,72,1,1,12481,1,2,6,1,3,RO21
2011,42,1,1,12481,5,6,1,1,3,RO21
2011,71,2,1,12481,1,2,6,1,3,RO21
2011,58,1,1,13255,1,4,1,1,2,RO21
2011,62,2,1,13255,1,3,6,1,2,RO21
2011,11,1,1,7149,0,0,0,1,4,RO21
2011,38,1,1,7149,1,6,1,1,4,RO21
2011,4,2,1,7149,0,0,0,1,4,RO21
2011,40,2,1,7149,1,6,7,1,4,RO21
2011,59,2,1,6180,5,3,6,1,1,RO21
2011,56,1,1,7133,1,3,1,1,2,RO21
2011,54,2,1,7133,1,3,7,1,2,RO21
2011,22,2,1,10520,2,4,1,1,1,RO21
2011,44,2,1,9260,3,4,1,1,1,RO21
2011,73,1,1,10946,4,6,6,1,1,RO21
2011,62,2,0,12314,2,9,6,1,1,RO21
2011,33,2,1,9350,2,6,1,1,1,RO21
2011,43,1,1,13700,5,6,1,1,1,RO21
2011,18,1,1,6933,2,6,7,1,2,RO21
2011,43,2,1,6933,5,4,1,1,2,RO21
2011,26,1,0,16550,2,6,1,1,1,RO21
2011,63,1,0,21475,4,7,1,1,3,RO21
2011,35,1,0,21475,1,6,1,1,3,RO21
2011,29,2,0,21475,1,6,1,1,3,RO21
2011,53,2,1,12417,5,5,1,1,2,RO21
2011,24,2,1,12417,2,8,1,1,2,RO21
2011,32,1,0,17377,2,9,1,1,2,RO21
2011,60,2,0,17377,4,4,6,1,2,RO21
2011,11,1,1,13932,0,0,0,1,4,RO21
2011,5,1,1,13932,0,0,0,1,4,RO21
2011,36,1,1,13932,1,7,3,1,4,RO21
2011,34,2,1,13932,1,6,1,1,4,RO21
2011,44,1,1,11045,1,4,1,1,3,RO21
2011,72,2,1,11045,4,2,6,1,3,RO21
2011,42,2,1,11045,1,5,1,1,3,RO21
2011,3,1,0,20609,0,0,0,1,4,RO21
2011,43,1,0,20609,1,6,3,1,4,RO21
2011,8,2,0,20609,0,0,0,1,4,RO21
2011,43,2,0,20609,1,6,1,1,4,RO21
2011,22,1,1,6260,2,6,7,1,2,RO21
2011,55,2,1,6260,4,6,1,1,2,RO21
2011,67,1,1,9693,1,4,6,1,2,RO21
2011,60,2,1,9693,1,3,6,1,2,RO21
2011,16,1,1,6597,2,3,7,1,3,RO21
2011,43,1,1,6597,1,4,6,1,3,RO21
2011,40,2,1,6597,1,4,1,1,3,RO21
2011,17,2,1,7069,2,3,7,1,2,RO21
2011,47,2,1,7069,5,6,1,1,2,RO21
2011,70,1,1,13952,4,3,6,1,1,RO21
2011,33,2,0,19550,5,9,1,1,1,RO21
2011,24,2,1,13533,2,6,1,1,2,RO21
2011,23,2,1,13533,2,6,1,1,2,RO21
2011,68,1,1,14121,1,4,6,1,2,RO21
2011,64,2,1,14121,1,4,6,1,2,RO21
2011,31,1,0,15040,1,4,1,1,3,RO21
2011,53,2,0,15040,4,3,1,1,3,RO21
2011,22,2,0,15040,1,4,1,1,3,RO21
2011,62,2,1,11180,4,6,6,1,1,RO21
2011,57,1,1,14493,1,4,1,1,2,RO21
2011,52,2,1,14493,1,4,1,1,2,RO21
2011,70,1,1,11753,1,4,6,1,2,RO21
2011,67,2,1,11753,1,4,6,1,2,RO21
2011,56,1,1,14873,1,3,1,1,2,RO21
2011,51,2,1,14873,1,6,1,1,2,RO21
2011,80,1,0,20710,1,6,6,1,2,RO21
2011,72,2,0,20710,1,6,6,1,2,RO21
2011,72,1,1,13880,1,7,6,1,2,RO21
2011,73,2,1,13880,1,3,6,1,2,RO21
2011,68,1,1,13439,1,4,6,1,2,RO21
2011,65,2,1,13439,1,4,6,1,2,RO21
2011,3,1,1,14202,0,0,0,1,3,RO21
2011,30,1,0,14202,1,9,1,1,3,RO21
2011,29,2,0,14202,1,10,1,1,3,RO21
2011,11,1,1,11289,0,0,0,1,3,RO21
2011,37,1,1,11289,1,6,1,1,3,RO21
2011,36,2,1,11289,1,6,1,1,3,RO21
2011,80,1,1,9363,1,4,6,1,2,RO21
2011,82,2,1,9363,1,2,7,1,2,RO21
2011,15,1,1,9415,2,3,7,1,4,RO21
2011,42,1,1,9415,1,6,1,1,4,RO21
2011,13,2,1,9415,0,0,0,1,4,RO21
2011,40,2,1,9415,1,6,7,1,4,RO21
2011,48,1,0,21529,1,9,1,1,2,RO21
2011,57,2,0,21529,1,6,6,1,2,RO21
2011,67,2,0,17820,4,8,6,1,2,RO21
2011,43,2,0,17820,2,9,1,1,2,RO21
2011,78,1,0,18491,1,7,6,1,2,RO21
2011,71,2,0,18491,1,6,6,1,2,RO21
2011,59,1,0,23871,1,8,6,1,2,RO21
2011,56,2,0,23871,1,9,6,1,2,RO21
2011,62,1,1,10510,4,4,6,1,1,RO21
2011,64,2,1,8390,4,4,6,1,1,RO21
2011,53,1,0,18404,1,6,6,1,3,RO21
2011,24,1,0,18404,2,6,3,1,3,RO21
2011,49,2,0,18404,1,6,1,1,3,RO21
2011,14,1,1,13862,0,0,0,1,4,RO21
2011,53,1,1,13862,1,8,1,1,4,RO21
2011,48,2,1,13862,1,8,1,1,4,RO21
2011,26,2,0,13862,2,12,7,1,4,RO21
2011,73,1,0,23684,1,9,6,1,2,RO21
2011,70,2,0,23684,1,6,6,1,2,RO21
2011,8,1,1,11750,0,0,0,1,3,RO21
2011,43,1,1,11750,1,5,1,1,3,RO21
2011,34,2,1,11750,1,6,1,1,3,RO21
2011,55,2,1,10320,4,3,6,1,1,RO21
2011,48,2,1,11747,3,6,1,1,1,RO21
2011,55,1,1,4133,1,3,5,1,2,RO21
2011,54,2,1,4133,1,3,7,1,2,RO21
2011,9,1,1,9161,0,0,0,1,2,RO21
2011,47,2,1,9161,5,3,1,1,2,RO21
2011,74,2,1,5540,4,2,6,1,1,RO21
2011,6,1,1,3190,0,0,0,1,4,RO21
2011,2,1,1,3190,0,0,0,1,4,RO21
2011,28,1,1,3190,2,2,3,1,4,RO21
2011,23,2,1,3190,2,3,7,1,4,RO21
2011,51,1,1,1852,1,2,3,1,4,RO21
2011,20,1,1,1852,2,3,4,1,4,RO21
2011,50,2,1,1852,1,4,7,1,4,RO21
2011,18,2,1,1852,2,3,4,1,4,RO21
2011,43,2,1,10060,4,6,1,1,1,RO21
2011,66,1,0,15780,1,6,6,1,2,RO21
2011,68,2,0,15780,1,3,6,1,2,RO21
2011,16,1,1,11430,2,3,4,1,5,RO21
2011,38,1,1,11430,1,3,3,1,5,RO21
2011,10,2,1,11430,0,0,0,1,5,RO21
2011,10,2,1,11430,0,0,0,1,5,RO21
2011,37,2,1,11430,1,4,7,1,5,RO21
2011,70,1,1,13760,1,3,6,1,2,RO21
2011,70,2,1,13760,1,2,6,1,2,RO21
2011,71,1,1,13760,4,3,5,1,2,RO21
2011,36,1,1,6058,1,3,5,1,3,RO21
2011,11,2,1,6058,0,0,0,1,3,RO21
2011,28,2,1,6058,1,3,3,1,3,RO21
2011,63,1,1,5101,1,3,5,1,2,RO21
2011,57,2,1,5101,1,3,5,1,2,RO21
2011,3,1,1,16576,0,0,0,1,5,RO21
2011,41,1,1,16576,1,3,3,1,5,RO21
2011,79,2,1,16576,4,2,5,1,5,RO21
2011,11,2,1,16576,0,0,0,1,5,RO21
2011,32,2,1,16576,1,3,5,1,5,RO21
2011,62,1,1,13378,4,6,5,1,1,RO21
2011,56,1,1,8295,5,3,6,1,3,RO21
2011,17,2,1,8295,2,3,7,1,3,RO21
2011,56,2,1,8295,5,3,5,1,3,RO21
2011,69,2,0,15988,4,2,5,1,1,RO21
2011,80,2,1,4762,4,2,5,1,1,RO21
2011,88,2,1,7670,4,2,5,1,1,RO21
2011,58,1,1,10981,1,4,6,3,2,RO21
2011,55,2,1,10981,1,3,6,3,2,RO21
2011,83,1,1,7516,1,4,6,3,2,RO21
2011,77,2,1,7516,1,3,6,3,2,RO21
2011,43,1,1,5762,1,4,1,3,4,RO21
2011,16,2,1,5762,2,3,7,3,4,RO21
2011,42,2,1,5762,1,4,1,3,4,RO21
2011,19,2,1,5762,2,6,7,3,4,RO21
2011,64,1,1,10709,1,4,6,3,2,RO21
2011,65,2,1,10709,1,4,6,3,2,RO21
2011,79,1,1,8432,4,2,6,3,1,RO21
2011,16,1,1,3153,2,3,7,3,4,RO21
2011,45,1,1,3153,1,4,1,3,4,RO21
2011,19,1,1,3153,2,6,7,3,4,RO21
2011,39,2,1,3153,1,6,5,3,4,RO21
2011,53,1,1,4920,1,6,6,3,2,RO21
2011,57,2,1,4920,1,4,5,3,2,RO21
